"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"Pressure_Coefficient"
1198	5.000000000000000e-01	5.400000000000000e-01	3.974564950019139e+66	8.104724715089058e+70	2.420813222091594e+70	9.326188757811053e+76	2.309045701785766e+76	2.904777920127644e+07	2.497349576084987e-01	4.618091403571531e+76	
1199	5.200000000000000e-01	5.400000000000000e-01	7.641392752485870e+65	1.818205302794570e+70	1.486106621660197e+70	5.975766407261003e+76	1.484921022071691e+76	9.716298259820648e+07	1.971766729246233e-01	2.969842044143382e+76	
1200	5.400000000000000e-01	5.400000000000000e-01	1.011892745093008e+66	5.047524670636057e+70	-6.110495047562381e+70	1.198292938010209e+77	2.918135614379441e+76	1.441919426999757e+08	4.125332548457545e-01	5.836271228758882e+76	
1201	5.600000000000001e-01	5.400000000000000e-01	7.820021263288972e+65	1.007811679143870e+70	-1.112266422073995e+71	1.719625723540467e+77	4.099689301500661e+76	2.621277592138157e+08	5.578916648506599e-01	8.199378603001323e+76	
1202	5.800000000000002e-01	5.400000000000000e-01	6.676751834750258e+65	-2.533847378353160e+70	1.181105695584206e+71	1.323494012979491e+77	3.035545589882771e+76	2.273220321057743e+08	7.589332198629650e-01	6.071091179765542e+76	
1203	6.000000000000000e-01	5.400000000000000e-01	1.623662778481992e+65	-6.149115136571987e+70	3.674200459330427e+69	9.760270785461095e+76	2.147930260594517e+76	6.614459261678330e+08	9.329825160488125e-01	4.295860521189033e+76	
1204	6.200000000000000e-01	5.400000000000000e-01	4.005453672599902e+64	-1.484093815739285e+70	3.428313867692455e+69	1.492637149360919e+77	3.659189470338975e+76	4.567759072299829e+09	3.558582410627005e-01	7.318378940677950e+76	
1205	6.400000000000000e-01	5.400000000000000e-01	7.147941708137035e+64	1.577830216588099e+70	-1.893761541478893e+70	2.158724750482684e+77	5.290559593793608e+76	3.700757371713712e+09	3.585158128473139e-01	1.058111918758722e+77	
1206	6.599999999999998e-01	5.400000000000000e-01	2.023776079369975e+64	8.722736741112709e+70	-2.333877873095631e+70	4.204104343687213e+77	5.474308326449119e+76	1.352498525467633e+10	2.426421099439634e+00	1.094861665289824e+77	
1207	6.800000000000000e-01	5.400000000000000e-01	1.585182989037492e+65	9.917104170005407e+70	-9.514088133956527e+70	5.182780113206266e+77	1.146763619873044e+77	3.617133251503500e+09	9.116878811463242e-01	2.293527239746088e+77	
1208	6.999999999999998e-01	5.400000000000000e-01	6.361989228094089e+64	-3.736368543456489e+69	-2.720382241958582e+70	2.581382159614258e+77	6.305308259615941e+76	4.955453423099297e+09	3.877782623583538e-01	1.261061651923188e+77	
1209	7.200000000000000e-01	5.400000000000000e-01	4.964570151470402e+64	-2.135259197230229e+70	-7.573633599450072e+69	1.936357881791287e+77	4.711655642944782e+76	4.745280557219328e+09	4.189865809435321e-01	9.423311285889564e+76	
1210	7.400000000000000e-01	5.400000000000000e-01	2.658154170248927e+63	-2.000875148492771e+69	1.867499581162809e+69	1.500585113005388e+76	3.399195026125317e+75	6.393901196872629e+09	8.144011764740656e-01	6.798390052250633e+75	
1211	7.600000000000000e-01	5.400000000000000e-01	4.202320865959338e+62	7.467888135690254e+68	-1.692361033486581e+69	7.797208936490268e+75	9.314779446169957e+74	1.108289888288136e+10	2.644478888269346e+00	1.862955889233991e+75	
1212	7.800000000000000e-01	5.400000000000000e-01	7.114810856563869e+63	4.710840060896900e+69	-2.170984729128615e+69	8.638299063383974e+75	1.686877927590641e+75	1.185469270791920e+09	1.339181705757269e+00	3.373755855181283e+75	
1213	8.000000000000000e-01	5.400000000000000e-01	3.151970259504505e+65	4.451795287835454e+70	-1.066231057545142e+71	4.117968258624290e+76	5.000480300494290e+75	7.932308824005803e+07	2.603119804653701e+00	1.000096060098858e+76	
1214	8.200000000000001e-01	5.400000000000000e-01	7.065513067515711e+63	2.041153451423801e+69	1.666265696991218e+69	8.959258395875453e+75	2.116986491531967e+75	1.498112360208482e+09	6.093682518504561e-01	4.233972983063933e+75	
1215	8.400000000000002e-01	5.400000000000000e-01	4.418191417129755e+64	1.258142797133240e+70	-6.344695925727842e+70	1.110848031127416e+77	1.593431840429273e+76	1.803262568311757e+09	2.180428788296101e+00	3.186863680858545e+76	
1216	8.600000000000000e-01	5.400000000000000e-01	2.151628238287419e+63	1.020294110145218e+69	-9.249781772545341e+68	2.400649479338153e+75	4.899792614189481e+74	1.138624351316716e+09	1.199661296214098e+00	9.799585228378963e+74	
1217	8.800000000000000e-01	5.400000000000000e-01	1.021978386017743e+64	-3.524211383120266e+69	-1.482090237913116e+70	1.186851080652033e+76	1.285254329831209e+74	6.288070018972473e+07	1.188906556142960e+01	2.570508659662418e+74	
1218	9.000000000000000e-01	5.400000000000000e-01	9.201499782350678e+65	1.605887648218636e+71	2.701338645408948e+70	1.526287285416706e+77	3.455471581715578e+76	1.877667588681299e+08	8.168386684293155e-01	6.910943163431156e+76	
1219	9.200000000000000e-01	5.400000000000000e-01	1.018740213083115e+65	2.843822339228596e+70	1.991105039301792e+70	3.510039915087052e+76	7.296334075437196e+75	3.581057261573867e+08	1.138904523054143e+00	1.459266815087439e+76	
1220	9.399999999999998e-01	5.400000000000000e-01	1.701230618682387e+64	-1.983266571128383e+70	-2.286916307698490e+69	2.831150725650890e+76	4.149374565247521e+75	1.219521480415523e+09	2.125305899161975e+00	8.298749130495042e+75	
1221	9.600000000000000e-01	5.400000000000000e-01	9.075897210401813e+63	2.907144527579701e+69	1.781263896036338e+67	5.418341505136262e+75	1.238180815963341e+75	6.821258478689423e+08	7.756806342714549e-01	2.476361631926682e+75	
1222	9.800000000000000e-01	5.400000000000000e-01	2.163760396657511e+63	1.026349410112141e+69	4.199701273224105e+68	5.522510332962374e+75	1.309584133756744e+75	3.026176409781176e+09	5.892306164916277e-01	2.619168267513488e+75	
1223	1.000000000000000e+00	5.400000000000000e-01	1.477103381651922e+65	1.718208091112165e+71	-4.049412797686653e+70	3.023984757495472e+77	4.922861028683651e+76	1.666390142299369e+09	1.851588904499355e+00	9.845722057367302e+76	
1224	2.000000000000001e-02	5.200000000000000e-01	6.486362222427094e+62	6.345178072736795e+68	4.350279736697266e+68	1.975487763388733e+75	3.798129804224597e+74	2.927781146026869e+09	1.386340114456794e+00	7.596259608449194e+74	
1225	0.000000000000000e+00	5.200000000000000e-01	5.563357059416405e+65	-1.511378330133074e+71	-6.441371727749376e+70	7.939294274202923e+77	1.924177246435342e+77	1.729331072844341e+09	4.491275373328342e-01	3.848354492870684e+77	
1226	4.000000000000003e-02	5.200000000000000e-01	5.557638200350758e+63	2.653965948764538e+69	-5.977623459397871e+68	9.622561772293136e+75	2.239183604470557e+75	2.014510052425899e+09	6.897567437919826e-01	4.478367208941114e+75	
1227	5.999999999999997e-02	5.200000000000000e-01	7.329443558156633e+63	-2.023425761758747e+69	-1.352218755798872e+70	2.573967944813836e+76	3.246686562271814e+75	2.214824724762845e+09	2.506945265127986e+00	6.493373124543629e+75	
1228	7.999999999999999e-02	5.200000000000000e-01	6.187773736800557e+64	1.723987870410985e+69	-1.217647244082786e+69	8.275832637147624e+74	1.978966201398793e+74	1.599093862813118e+07	5.394766459934042e-01	3.957932402797586e+74	
1229	9.999999999999999e-02	5.200000000000000e-01	4.972816430316558e+65	-5.392131466273123e+70	-5.767800483522501e+70	2.749934757559736e+76	5.307751997420300e+75	5.336766470064953e+07	1.374614555450280e+00	1.061550399484060e+76	
1230	1.200000000000000e-01	5.200000000000000e-01	8.066538135265843e+64	-2.955134876564957e+69	-2.790129147469075e+70	1.838790322437117e+76	3.377098587864658e+75	2.093276279882957e+08	1.520464125809034e+00	6.754197175729316e+75	
1231	1.400000000000000e-01	5.200000000000000e-01	1.285277418481611e+65	-1.554974039050278e+70	-4.074578810977440e+70	5.000816784239363e+76	1.065223346055329e+76	4.143943287021073e+08	1.054224328558324e+00	2.130446692110658e+76	
1232	1.600000000000001e-01	5.200000000000000e-01	7.985315825312760e+65	-4.894663534260437e+69	-9.232543632596348e+70	4.484044938099552e+76	9.872040046217684e+75	6.181371070461717e+07	9.313787451960166e-01	1.974408009243537e+76	
1233	1.800000000000000e-01	5.200000000000000e-01	1.120740374841342e+66	-2.223710503335742e+70	-1.567511844500305e+71	1.271097918489791e+76	3.821126376279296e+74	1.704733077373176e+06	6.842807143738767e+00	7.642252752558592e+74	
1234	2.000000000000000e-01	5.200000000000000e-01	7.416564316444798e+65	1.349198878035923e+71	-2.415881815533734e+71	1.054697446662390e+77	1.346250095595550e+76	9.075968589731641e+07	2.476880349584369e+00	2.692500191191100e+76	
1235	2.200000000000000e-01	5.200000000000000e-01	1.600661920673859e+66	-5.324111605834936e+70	-4.534063482478681e+70	1.240924931064482e+76	2.720408633454303e+75	8.497761452053048e+06	9.478723273799287e-01	5.440817266908607e+75	
1236	2.400000000000000e-01	5.200000000000000e-01	2.067465227118145e+65	-8.393098763910071e+70	-4.237253467404944e+70	3.145798083019763e+76	2.519881508108668e+75	6.094132745393620e+07	3.684326310680593e+00	5.039763016217337e+75	
1237	2.600000000000000e-01	5.200000000000000e-01	3.860033294078636e+65	-1.736637714322381e+71	-4.519895882724804e+70	4.586415372389845e+76	1.038002927843570e+75	1.344551780726719e+07	8.018478116323537e+00	2.076005855687141e+75	
1238	2.800000000000000e-01	5.200000000000000e-01	4.203700152804776e+66	-7.447932426829001e+70	-6.137999896104053e+71	2.592819484047015e+77	5.345259741195360e+76	6.357803300538595e+07	1.166663217056598e+00	1.069051948239072e+77	
1239	2.999999999999999e-01	5.200000000000000e-01	1.218928773797789e+64	-3.667221768407468e+69	-1.011873818864669e+68	5.378906040419247e+75	1.206708248965961e+75	4.949871866615497e+08	8.555731009501869e-01	2.413416497931921e+75	
1240	3.200000000000000e-01	5.200000000000000e-01	3.550640816173642e+66	3.299856419568750e+71	-3.825624514774112e+71	6.614307131751598e+76	7.549905614894199e+75	1.063175072581740e+07	2.759936584539848e+00	1.509981122978840e+76	
1241	3.400000000000000e-01	5.200000000000000e-01	6.534782597459561e+66	3.771855101291320e+71	-4.235333693165914e+71	7.657454202173378e+77	1.852837130348991e+77	1.417673122797760e+08	4.610013401863942e-01	3.705674260697981e+77	
1242	3.600000000000000e-01	5.200000000000000e-01	1.525333114100787e+66	-4.440477716167863e+70	-2.485191259819510e+70	1.911752890422478e+76	4.567182529262984e+75	1.497109872932715e+07	5.453033706164276e-01	9.134365058525968e+75	
1243	3.800000000000000e-01	5.200000000000000e-01	6.361664728557796e+66	-1.100066476386773e+71	-1.270043380348369e+72	1.797481588118478e+77	1.300531035552766e+76	1.022162508591992e+07	3.964065724327625e+00	2.601062071105532e+76	
1244	4.000000000000000e-01	5.200000000000000e-01	1.592452263324090e+67	-1.785998638744566e+71	-1.246676866743860e+72	3.024117171941647e+77	6.315278276997720e+76	1.982878363906240e+07	1.123261755307951e+00	1.263055655399544e+77	
1245	4.200000000000000e-01	5.200000000000000e-01	7.268393074513989e+66	4.987385354192860e+70	-1.154273144242750e+72	2.846745316978836e+77	4.821249462982418e+76	3.316585532425128e+07	1.745659762151324e+00	9.642498925964836e+76	
1246	4.400000000000000e-01	5.200000000000000e-01	7.192894884982684e+66	-5.365096925218293e+69	-7.091975070058705e+71	5.992119134385990e+76	6.239208603962913e+75	4.337063660550027e+06	2.994387565912625e+00	1.247841720792583e+76	
1247	4.600000000000000e-01	5.200000000000000e-01	2.079911032734290e+66	2.113271197691141e+71	-2.671426290890768e+71	7.142177140163023e+76	1.088252826412801e+76	2.616104269090210e+07	2.025033713043000e+00	2.176505652825602e+76	
1248	4.800000000000000e-01	5.200000000000000e-01	3.294597365053604e+66	1.839720749133840e+71	-2.992376808172909e+71	4.028177779354693e+77	9.602295763217890e+76	1.457279099575444e+08	5.585915370653879e-01	1.920459152643578e+77	
1249	5.000000000000000e-01	5.200000000000000e-01	1.067584382960079e+66	2.358379686094013e+71	-1.239653832090950e+71	1.350726038766418e+77	2.545651715301632e+76	1.192248479807907e+08	1.445551920724263e+00	5.091303430603265e+76	
1250	5.200000000000000e-01	5.200000000000000e-01	5.598639924830490e+65	6.773755919620035e+70	-4.338408111689730e+70	1.156406716815604e+77	2.746549664596174e+76	2.452872216710142e+08	5.802040786450082e-01	5.493099329192348e+76	
1251	5.400000000000000e-01	5.200000000000000e-01	2.897900666635539e+65	3.633830586119596e+70	6.368619890544555e+70	1.127669645114783e+77	2.587264662534484e+76	4.464032691531653e+08	7.574060707663628e-01	5.174529325068967e+76	
1252	5.600000000000001e-01	5.200000000000000e-01	5.709197380284401e+65	-1.365837416675661e+69	7.820559533621492e+70	1.927517277357481e+77	4.684843089591286e+76	4.102891157493939e+08	4.277736106723686e-01	9.369686179182573e+76	
1253	5.800000000000000e-01	5.200000000000000e-01	1.074090106302377e+65	2.956415791608767e+69	-8.347212435600361e+69	2.702483089735140e+76	6.664948679452094e+75	3.102602212023253e+08	2.960257851934241e-01	1.332989735890419e+76	
1254	6.000000000000000e-01	5.200000000000000e-01	4.454280354758772e+65	3.276229726389295e+70	-3.687994205100747e+70	3.770439800889308e+76	8.743189454505486e+75	9.814368156199034e+07	7.070282938146705e-01	1.748637890901097e+76	
1255	6.200000000000000e-01	5.200000000000000e-01	3.657853872337402e+65	-6.149097095843581e+68	9.629262252224864e+70	1.030489507963916e+77	2.259349190245475e+76	3.088353538849448e+08	9.474188218581022e-01	4.518698380490949e+76	
1256	6.400000000000000e-01	5.200000000000000e-01	4.864825440092440e+63	1.587252926788904e+69	2.546383101452158e+69	1.737431898996766e+76	4.112239515868158e+75	4.226502642806047e+09	6.000347036625454e-01	8.224479031736315e+75	
1257	6.600000000000000e-01	5.200000000000000e-01	1.380413870111548e+64	4.182694418481270e+70	2.663903307289951e+70	4.688178660533931e+77	9.493640441125787e+76	3.438693513112350e+10	1.225222064454802e+00	1.898728088225157e+77	
1258	6.800000000000000e-01	5.200000000000000e-01	5.292312950588694e+63	-2.347833603370713e+69	-4.463667771971683e+68	7.057754726945889e+75	1.629536277479871e+75	1.539531290660550e+09	7.278934564503793e-01	3.259072554959742e+75	
1259	6.999999999999998e-01	5.200000000000000e-01	2.897499665949455e+64	-1.861436043816612e+70	-9.974226989141417e+69	1.106958134637318e+77	2.574996859470977e+76	4.443480856497700e+09	6.915163457601428e-01	5.149993718941954e+76	
1260	7.200000000000000e-01	5.200000000000000e-01	4.530126741362131e+64	7.112314399925708e+69	1.752865103102545e+70	3.296858060114348e+76	7.254759356463509e+75	8.007236630075088e+08	9.333014027586454e-01	1.450951871292702e+76	
1261	7.400000000000000e-01	5.200000000000000e-01	5.948685528750613e+64	-2.891376959882533e+70	5.477138343316441e+70	3.652488409540401e+76	1.070804783453606e+75	9.000347877512565e+07	6.940864567604438e+00	2.141609566907212e+75	
1262	7.600000000000000e-01	5.200000000000000e-01	1.525854312566701e+64	4.677059762424421e+69	4.219429620770047e+69	3.961890867191877e+76	9.579675867053257e+75	3.139118783541956e+09	4.660049542820877e-01	1.915935173410651e+76	
1263	7.800000000000000e-01	5.200000000000000e-01	2.076942430284168e+63	1.098190432736774e+69	-1.555288936857248e+68	3.119337523609007e+76	7.724303994209417e+75	1.859537337573814e+10	2.476811584250711e-01	1.544860798841883e+76	
1264	8.000000000000000e-01	5.200000000000000e-01	1.477011215461524e+65	1.279049741679675e+70	-4.973743591341376e+70	8.370195686939262e+76	1.869344002249327e+76	6.328130696235813e+08	8.741727284774037e-01	3.738688004498654e+76	
1265	8.200000000000001e-01	5.200000000000000e-01	1.283371390850688e+64	4.770115085555857e+69	5.085975495180480e+69	1.160273650353598e+76	2.427115591731976e+75	9.456014093173575e+08	1.117470780549936e+00	4.854231183463953e+75	
1266	8.400000000000000e-01	5.200000000000000e-01	5.640402791959576e+64	-2.611201821856317e+69	1.146354878370000e+70	9.073261225911456e+75	1.961973430797051e+75	1.739213938403348e+08	9.996468680257130e-01	3.923946861594101e+75	
1267	8.600000000000000e-01	5.200000000000000e-01	1.039594571312014e+65	6.826390492436790e+70	-1.458108257988836e+70	6.945632817316573e+76	1.150534535498891e+76	5.533573218100138e+08	1.805269925520681e+00	2.301069070997782e+76	
1268	8.800000000000002e-01	5.200000000000000e-01	2.726313061712718e+65	2.356131508441961e+71	-2.164680275937957e+70	2.532671409203666e+77	3.764927215784728e+76	6.904796203814418e+08	2.088832377466029e+00	7.529854431569455e+76	
1269	9.000000000000000e-01	5.200000000000000e-01	5.797481054876126e+65	3.909242844194852e+71	2.138011955148282e+70	3.366176489816040e+77	5.110581229956699e+76	4.407587693329596e+08	2.034376695514166e+00	1.022116245991340e+77	
1270	9.200000000000000e-01	5.200000000000000e-01	4.113601562434872e+65	2.864857970304382e+71	3.360049093355520e+70	5.495736842351290e+77	1.121104957352208e+77	1.362680537160017e+09	1.201380314606339e+00	2.242209914704416e+77	
1271	9.399999999999998e-01	5.200000000000000e-01	3.398179463811913e+65	2.870544320320198e+71	1.957477298574074e+70	2.540131191644256e+77	3.305189414172757e+76	4.863176664697332e+08	2.428260862264176e+00	6.610378828345514e+76	
1272	9.600000000000000e-01	5.200000000000000e-01	1.783461361530600e+65	1.797150526367781e+71	4.490018407644745e+70	4.944437688509523e+77	9.956113139647636e+76	2.791233203702017e+09	1.243371497564795e+00	1.991222627929527e+77	
1273	9.800000000000000e-01	5.200000000000000e-01	3.643007501259890e+64	6.315397756391914e+70	2.246930906587203e+70	1.781865582089359e+77	2.912910771045306e+76	3.997947808284655e+09	1.840491530649979e+00	5.825821542090613e+76	
1274	1.000000000000000e+00	5.200000000000000e-01	1.599667408403154e+65	2.451397447405736e+71	3.249822168115079e+71	1.160634741679223e+78	1.606732257980694e+77	5.022082245160549e+09	2.271060646755002e+00	3.213464515961388e+77	
1275	2.000000000000001e-02	5.000000000000000e-01	1.578304923272959e+63	6.809890214779484e+68	-2.125785369751883e+68	2.572383399700911e+75	6.027887082053772e+74	1.909607894257098e+09	6.541817647330934e-01	1.205577416410754e+75	
1276	0.000000000000000e+00	5.000000000000000e-01	1.575917104422418e+65	-2.221202566856375e+70	-5.389026294527263e+70	2.599471725198308e+77	6.229190635967865e+76	1.976370019237432e+09	5.261922376793174e-01	1.245838127193573e+77	
1277	4.000000000000002e-02	5.000000000000000e-01	2.060827893173943e+63	1.131177789841735e+69	-1.970681331400498e+68	1.315687062605410e+75	2.489539620748472e+74	6.040144422041612e+08	1.433798262064222e+00	4.979079241496944e+74	
1278	5.999999999999997e-02	5.000000000000000e-01	4.825688714775844e+63	-5.939349331009405e+69	-7.989364504009073e+68	4.960408843900470e+75	3.098160888726140e+74	3.210071216611878e+08	4.383755003390434e+00	6.196321777452280e+74	
1279	7.999999999999999e-02	5.000000000000000e-01	3.892973695032854e+64	-2.958560793591955e+69	-3.770220212954347e+69	1.732321114968186e+76	4.257055684875005e+75	5.467614243459561e+08	3.329720672629058e-01	8.514111369750011e+75	
1280	9.999999999999999e-02	5.000000000000000e-01	7.670243593612937e+65	9.573586370432725e+69	4.231681439959191e+70	2.210169993516496e+76	5.218660551549299e+75	3.401887102969528e+07	6.133564893082197e-01	1.043732110309860e+76	
1281	1.200000000000000e-01	5.000000000000000e-01	8.651442785366185e+65	2.770141233090376e+70	5.290207604731124e+70	7.719399197598725e+76	1.878326631765808e+76	1.085556870897289e+08	4.189919766448876e-01	3.756653263531617e+76	
1282	1.400000000000000e-01	5.000000000000000e-01	1.855100804891921e+65	6.331994745707100e+69	-3.702001111302660e+70	5.651234017322230e+76	1.317761420059680e+76	3.551724565545790e+08	6.794241692594899e-01	2.635522840119361e+76	
1283	1.600000000000000e-01	5.000000000000000e-01	1.759408496672849e+66	-7.589985568371395e+70	-1.274488818799442e+71	4.078180052107152e+76	8.632140243247077e+75	2.453137022917359e+07	1.076597285565350e+00	1.726428048649415e+76	
1284	1.800000000000000e-01	5.000000000000000e-01	1.713373244652507e+66	-7.470502660786031e+70	-2.393991376773232e+71	7.064401786132041e+76	1.307262972580549e+76	3.814880898428171e+07	1.498780199494477e+00	2.614525945161099e+76	
1285	2.000000000000000e-01	5.000000000000000e-01	6.330184694504859e+65	-5.024282822173681e+70	-7.053017958641706e+70	1.418736864314963e+77	3.398764964344765e+76	2.684570141606755e+08	5.280481340003143e-01	6.797529928689530e+76	
1286	2.200000000000000e-01	5.000000000000000e-01	5.331513169237652e+65	-1.052917056728598e+71	1.461328907277173e+70	3.465254748399308e+76	6.013820639767733e+75	5.639881632917025e+07	1.679119678842945e+00	1.202764127953547e+76	
1287	2.400000000000000e-01	5.000000000000000e-01	1.536197424462677e+66	-4.190104059293710e+69	-6.442852641652654e+70	5.797701339166691e+76	1.415505606101114e+76	4.607173477706559e+07	3.916159530018631e-01	2.831011212202228e+76	
1288	2.600000000000000e-01	5.000000000000000e-01	6.933922812627686e+65	-1.175806210433146e+71	-2.761868834767446e+70	1.033286545871442e+77	2.320234017146364e+76	1.673103436427703e+08	8.517014586561766e-01	4.640468034292729e+76	
1289	2.800000000000000e-01	5.000000000000000e-01	6.511537785376585e+65	-3.342515191604651e+70	-1.210367974055959e+71	2.355849373710745e+77	5.586946331983464e+76	4.290036022312932e+08	5.888335149325594e-01	1.117389266396693e+77	
1290	2.999999999999999e-01	5.000000000000000e-01	7.174131860799498e+61	-7.452095036987540e+67	4.076795878668371e+67	3.023206914787166e+74	6.300827105691738e+73	4.391351614346800e+09	1.130034482157737e+00	1.260165421138348e+74	
1291	3.200000000000000e-01	5.000000000000000e-01	5.174823080049797e+64	2.785214565689716e+70	9.165756375438874e+70	1.366971683750246e+77	1.200722746873098e+76	1.160158258841907e+09	3.437341738867272e+00	2.401445493746195e+76	
1292	3.400000000000000e-01	5.000000000000000e-01	7.862195401656700e+64	2.798867891055275e+69	1.357022245769634e+70	3.808676769695959e+76	9.216458161252890e+75	5.861249746674335e+08	4.603882641680243e-01	1.843291632250578e+76	
1293	3.600000000000000e-01	5.000000000000000e-01	1.257189174511989e+65	1.291869382530593e+70	-5.025680464714160e+69	3.825075611198939e+75	7.652175894999727e+74	3.043366921279020e+07	1.264074086979706e+00	1.530435178999945e+75	
1294	3.800000000000000e-01	5.000000000000000e-01	1.030989650793646e+67	8.075195715767560e+71	-6.804976266547829e+71	7.941871835455701e+76	6.334116148649136e+75	3.071862139340193e+06	3.696105599610787e+00	1.266823229729827e+76	
1295	4.000000000000000e-01	5.000000000000000e-01	3.678578422916194e+66	-8.872175290780396e+70	-4.459238385592078e+71	6.882331119381674e+76	1.018138807376922e+76	1.383875359343015e+07	2.101320688899618e+00	2.036277614753844e+76	
1296	4.200000000000000e-01	5.000000000000000e-01	3.401685695271372e+66	2.292949624838900e+70	-3.754070248006140e+71	4.896660324275962e+76	7.043632506688097e+75	1.035315008156006e+07	2.173254285455700e+00	1.408726501337619e+76	
1297	4.399999999999999e-01	5.000000000000000e-01	5.142851913417581e+66	-3.239497063974870e+71	-4.639163415940428e+71	3.115939934204114e+76	8.131888369808806e+72	7.906010620870590e+03	7.825859121635169e+01	1.626377673961761e+73	
1298	4.600000000000000e-01	5.000000000000000e-01	2.783691124623866e+66	1.382869871154307e+71	-9.164415450444763e+70	3.195679437924835e+76	6.753342108398874e+75	1.213019298129097e+07	1.082217699185320e+00	1.350668421679775e+76	
1299	4.800000000000000e-01	5.000000000000000e-01	1.377110846607071e+66	1.504585801663200e+71	-2.428985284934057e+71	5.144197786279240e+76	5.450281292674901e+75	1.978882566390105e+07	2.949822468689235e+00	1.090056258534980e+76	
1300	5.000000000000000e-01	5.000000000000000e-01	1.128515405587373e+66	8.105739956229950e+70	-6.970579877723953e+70	1.515178630002520e+77	3.661351045711924e+76	1.622198078814110e+08	4.704121021749890e-01	7.322702091423847e+76	
1301	5.200000000000000e-01	5.000000000000000e-01	8.436927510510492e+65	2.272903636295313e+68	1.439416111401498e+71	2.099378354549280e+77	4.941473368049438e+76	2.928479213489441e+08	6.305383500313545e-01	9.882946736098876e+76	
1302	5.400000000000000e-01	5.000000000000000e-01	1.341401131802040e+65	3.132427912356211e+70	4.720177352933517e+70	7.613194198494899e+76	1.604243907164331e+76	5.979732196174566e+08	1.092270142024754e+00	3.208487814328663e+76	
1303	5.600000000000001e-01	5.000000000000000e-01	3.133240071989961e+65	3.094873941117979e+70	1.045951620295661e+70	3.440277220116496e+75	4.343015989883225e+74	6.930550947417381e+06	2.504843701090485e+00	8.686031979766450e+74	
1304	5.800000000000001e-01	5.000000000000000e-01	3.241767833098658e+64	3.497134388458556e+69	-5.444042682923822e+69	5.612956523240641e+76	1.387095335271749e+76	2.139411899133269e+09	2.729226978648209e-01	2.774190670543497e+76	
1305	6.000000000000000e-01	5.000000000000000e-01	5.747152890404736e+64	-3.416522776381670e+70	-2.829830413076111e+70	4.264261587994736e+76	6.380150122341844e+75	5.550705056928223e+08	2.072153787911224e+00	1.276030024468369e+76	
1306	6.200000000000000e-01	5.000000000000000e-01	3.642086904035950e+65	8.444159515703778e+70	8.722065789896064e+70	7.029807595119350e+77	1.706870231780551e+77	2.343258517375157e+09	4.354981394246610e-01	3.413740463561103e+77	
1307	6.400000000000000e-01	5.000000000000000e-01	4.719102005153673e+65	-4.218604604567330e+71	-7.250436213075625e+70	2.007188595165989e+78	4.532648405195370e+77	4.802448008376722e+09	8.278076672201345e-01	9.065296810390741e+77	
1308	6.599999999999999e-01	5.000000000000000e-01	5.170038034864377e+64	-3.492396135007317e+70	-1.080129268188207e+71	9.422176225154853e+77	2.043977793394494e+77	1.976753149213643e+10	9.877046832414081e-01	4.087955586788988e+77	
1309	6.799999999999999e-01	5.000000000000000e-01	9.631733637398848e+65	-9.752121749159385e+70	-4.939097536898695e+71	3.602458357993973e+77	5.716794748649152e+76	2.967687315631080e+08	1.918972742696736e+00	1.143358949729830e+77	
1310	7.000000000000000e-01	5.000000000000000e-01	6.499824938280298e+63	-1.331913614095972e+69	-2.862145983396995e+69	1.166499993624512e+76	2.724593408685757e+75	2.095897531516149e+09	6.709667483359433e-01	5.449186817371514e+75	
1311	7.200000000000000e-01	5.000000000000000e-01	1.482833202041425e+65	1.037338067950607e+71	-6.120081038605927e+69	2.236174938097723e+77	4.680173293862112e+76	1.578118593318147e+09	1.115687881375542e+00	9.360346587724225e+76	
1312	7.400000000000000e-01	5.000000000000000e-01	6.246964245428846e+64	-9.452026892269593e+70	9.172315984495487e+70	4.310603907688727e+77	7.305379911656291e+76	5.847144008389299e+09	1.743829477225099e+00	1.461075982331258e+77	
1313	7.600000000000000e-01	5.000000000000000e-01	1.728844493453583e+65	6.258791398101897e+70	2.386121523383984e+70	2.329525449633562e+77	5.499420323680083e+76	1.590490163951734e+09	6.144230049337479e-01	1.099884064736017e+77	
1314	7.800000000000000e-01	5.000000000000000e-01	2.793855236109895e+64	3.797933473410350e+70	3.051613508534753e+69	2.734847444461305e+77	6.187593989634250e+76	1.107357659348472e+10	8.196470719662424e-01	1.237518797926850e+77	
1315	8.000000000000000e-01	5.000000000000000e-01	3.736494536958615e+64	2.541468319305403e+70	3.778110794720839e+69	3.680660467257589e+76	6.993096343392863e+75	9.357830279453607e+08	1.421704452398875e+00	1.398619268678573e+76	
1316	8.200000000000001e-01	5.000000000000000e-01	1.730978623481599e+64	1.323230785674044e+70	1.819792998286848e+69	2.016663234163093e+77	4.912825170205888e+76	1.419088919863288e+10	4.096733840200050e-01	9.825650340411777e+76	
1317	8.400000000000000e-01	5.000000000000000e-01	1.128071072502089e+63	-8.005160390848930e+68	-3.234661827470310e+68	4.352129427326599e+74	2.620025099714010e+73	1.161285473752435e+08	4.491952250150133e+00	5.240050199428021e+73	
1318	8.600000000000000e-01	5.000000000000000e-01	8.086430973302665e+63	1.188077456192442e+70	-5.694758713529807e+69	2.236333561347492e+76	2.907587710306577e+75	1.797818914120440e+09	2.430266137711046e+00	5.815175420613153e+75	
