TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          34, 1.57638835e-01, 1.19117949e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.67373729e-03, -3.31978345e-03, 1.57603919e-01, 0.00000000e+00, 1.32338439e+03, 1.25000000e+00, 0.00000000e+00, -3.82679885e+00, -7.90086843e-01, -1.00563715e+00, 1.60909983e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0885087667
          35, 1.57757557e-01, 1.12501201e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.68096565e-03, -3.32898855e-03, 1.57722470e-01, 0.00000000e+00, 1.40227443e+03, 1.25000000e+00, 0.00000000e+00, -3.86142864e+00, -8.16672574e-01, -1.04157021e+00, 1.57518421e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0908539667
          36, 1.57849525e-01, 1.05668675e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.68500278e-03, -3.33782571e-03, 1.57814266e-01, 0.00000000e+00, 1.49381569e+03, 1.25000000e+00, 0.00000000e+00, -3.89689972e+00, -8.44929628e-01, -1.07769927e+00, 1.54004162e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0932363667
          37, 1.57924411e-01, 9.90951420e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.68800345e-03, -3.34603131e-03, 1.57888991e-01, 0.00000000e+00, 1.59366451e+03, 1.25000000e+00, 0.00000000e+00, -3.93287913e+00, -8.74812605e-01, -1.11461961e+00, 1.50389986e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0959025667
          38, 1.57991155e-01, 9.31436254e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.69165157e-03, -3.35343743e-03, 1.57955590e-01, 0.00000000e+00, 1.69621007e+03, 1.25000000e+00, 0.00000000e+00, -3.96905722e+00, -9.06198935e-01, -1.15283370e+00, 1.46697826e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0985461833
          39, 1.58056585e-01, 8.80292146e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.69694386e-03, -3.35997796e-03, 1.58020892e-01, 0.00000000e+00, 1.79550147e+03, 1.25000000e+00, 0.00000000e+00, -4.00520035e+00, -9.38926672e-01, -1.19262566e+00, 1.42944085e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1009761000
          40, 1.58124811e-01, 8.38185798e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.70418256e-03, -3.36567593e-03, 1.58089010e-01, 0.00000000e+00, 1.88651264e+03, 1.25000000e+00, 0.00000000e+00, -4.04117948e+00, -9.72829927e-01, -1.23401429e+00, 1.39137588e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1033989333
          41, 1.58197292e-01, 8.04530019e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.71310610e-03, -3.37062188e-03, 1.58161400e-01, 0.00000000e+00, 1.96633175e+03, 1.25000000e+00, 0.00000000e+00, -4.07697609e+00, -1.00776428e+00, -1.27677139e+00, 1.35279594e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1058023000
          42, 1.58273352e-01, 7.77857094e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.72309499e-03, -3.37494778e-03, 1.58237384e-01, 0.00000000e+00, 2.03473560e+03, 1.25000000e+00, 0.00000000e+00, -4.11267712e+00, -1.04361814e+00, -1.32049738e+00, 1.31364269e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1082037667
          43, 1.58350919e-01, 7.56257373e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.73338516e-03, -3.37879934e-03, 1.58314885e-01, 0.00000000e+00, 2.09387603e+03, 1.25000000e+00, 0.00000000e+00, -4.14845029e+00, -1.08030825e+00, -1.36473401e+00, 1.27380473e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1106456333
